kmeans_labels,Driver,LapNumber,Team,LapTime_Sec,Position,Compound,Sector1Time_Sec,Sector2Time_Sec,Sector3Time_Sec,TyreLife,TrackTemp,SpeedST,Compound_Num,pca_x,pca_y
0,SAI,29.0,Williams,74.913,18.0,SOFT,25.425,26.964,22.524,5.0,26.2,320.0,1,0.10204671754587394,0.2633822145996698
1,STR,30.0,Aston Martin,76.012,9.0,HARD,25.956,27.234,22.822,22.0,26.2,309.0,3,0.08537930297986757,0.7923203950718756
1,OCO,30.0,Haas F1 Team,76.526,10.0,HARD,26.133,27.54,22.853,30.0,26.2,311.0,3,0.07429670961024858,0.8726599443013401
1,BEA,30.0,Haas F1 Team,76.396,11.0,HARD,25.866,27.829,22.701,30.0,26.2,330.0,3,0.046579087695480276,0.8724271908298631
1,TSU,30.0,Red Bull Racing,76.336,12.0,HARD,26.014,27.67,22.652,11.0,26.2,289.0,3,0.13807673891958044,0.684348423580326
1,ALO,30.0,Aston Martin,76.5,13.0,HARD,25.83,27.569,23.101,12.0,26.2,327.0,3,0.08539260156812284,0.6952319276578276
1,GAS,30.0,Alpine,76.385,14.0,HARD,25.986,27.64,22.759,7.0,26.2,315.0,3,0.10903595186404494,0.6447094839382039
1,COL,30.0,Alpine,76.373,15.0,HARD,26.022,27.492,22.859,11.0,26.2,310.0,3,0.10863479313913098,0.6843965818027544
1,BOR,30.0,Kick Sauber,76.58,16.0,HARD,25.932,27.855,22.793,8.0,26.2,311.0,3,0.11595880094244482,0.6554506079576995
1,HUL,30.0,Kick Sauber,76.741,17.0,HARD,25.99,27.758,22.993,11.0,26.2,297.0,3,0.13260435941057008,0.6859894450183124
1,PIA,31.0,McLaren,83.68,1.0,HARD,25.391,26.823,31.466,8.0,26.2,288.0,3,0.25563715469935105,0.6907520186339369
1,NOR,31.0,McLaren,84.997,2.0,HARD,25.306,27.076,32.615,8.0,26.2,287.0,3,0.2765371594719537,0.6965824418784194
1,VER,31.0,Red Bull Racing,84.218,3.0,MEDIUM,25.289,26.983,31.946,8.0,26.2,293.0,2,0.2639704515190338,0.5142180222643276
1,HAD,31.0,Racing Bulls,85.271,4.0,HARD,25.508,27.336,32.427,8.0,26.2,300.0,3,0.2606365820504474,0.6964548009055567
1,RUS,31.0,Mercedes,85.779,5.0,HARD,25.586,27.304,32.889,8.0,26.2,327.0,3,0.22897768122874862,0.69802401411574
1,LEC,31.0,Ferrari,87.067,6.0,HARD,25.606,27.149,34.312,10.0,26.2,318.0,3,0.25690634293010406,0.7238013538487411
1,ALB,31.0,Williams,87.074,7.0,HARD,25.522,27.361,34.191,8.0,26.2,313.0,3,0.26814310265638447,0.7041464657035885
1,ANT,31.0,Mercedes,88.013,8.0,HARD,25.836,27.319,34.858,8.0,26.2,328.0,3,0.2585805092405721,0.7069107299578283
1,SAI,30.0,Williams,88.511,18.0,SOFT,25.542,27.272,35.697,6.0,26.2,323.0,1,0.2926485859548034,0.33256820334493187
1,LAW,30.0,Racing Bulls,88.531,19.0,SOFT,25.518,27.974,35.039,6.0,26.2,302.0,1,0.3227130376287644,0.3321184154650353
1,STR,31.0,Aston Martin,88.625,9.0,HARD,25.806,30.504,32.315,23.0,26.2,309.0,3,0.26579807450265996,0.8541791229933187
1,OCO,31.0,Haas F1 Team,89.102,10.0,HARD,25.687,32.772,30.643,31.0,26.2,299.0,3,0.2719049293864316,0.9330080874022306
1,BEA,31.0,Haas F1 Team,90.608,11.0,HARD,25.956,33.707,30.945,31.0,26.2,312.0,3,0.2731422114697483,0.9371534203577632
1,TSU,31.0,Red Bull Racing,90.681,12.0,HARD,26.107,34.004,30.57,12.0,26.2,289.0,3,0.3405533980963559,0.7487477823354298
1,ALO,31.0,Aston Martin,90.282,13.0,HARD,25.827,34.414,30.041,13.0,26.2,313.0,3,0.2999673614258007,0.7570308039285657
1,GAS,31.0,Alpine,90.759,14.0,HARD,26.053,34.539,30.167,8.0,26.2,313.0,3,0.3146221502636523,0.7085971856429729
1,COL,31.0,Alpine,91.249,15.0,HARD,26.191,35.458,29.6,12.0,26.2,313.0,3,0.3131836554032267,0.7485757868863869
1,BOR,31.0,Kick Sauber,90.931,16.0,HARD,26.359,34.878,29.694,9.0,26.2,311.0,3,0.3162464773465211,0.7176411286543494
1,HUL,31.0,Kick Sauber,90.364,17.0,HARD,26.336,34.324,29.704,12.0,26.2,300.0,3,0.318741219559887,0.7458480463547841
1,PIA,32.0,McLaren,89.784,1.0,HARD,34.31,32.78,22.694,9.0,26.3,165.0,3,0.46366778865424285,0.6792434930326001
1,NOR,32.0,McLaren,88.782,2.0,HARD,33.52,32.486,22.776,9.0,26.3,187.0,3,0.4222757672987794,0.6779257679822212
1,VER,32.0,Red Bull Racing,89.332,3.0,MEDIUM,34.289,32.512,22.531,9.0,26.3,194.0,2,0.42307769497919057,0.4982224110486009
1,HAD,32.0,Racing Bulls,88.77,4.0,HARD,34.861,31.373,22.536,9.0,26.3,183.0,3,0.4208746556372372,0.674260690099216
1,RUS,32.0,Mercedes,88.956,6.0,HARD,34.787,30.921,23.248,9.0,26.3,201.0,3,0.398505988405674,0.6757074792554054
1,LEC,32.0,Ferrari,86.822,5.0,HARD,34.622,29.246,22.954,11.0,26.3,212.0,3,0.35002137772705305,0.6888147796027951
1,ALB,32.0,Williams,86.462,7.0,HARD,34.344,29.589,22.529,9.0,26.3,241.0,3,0.308320932381006,0.6675766586965934
1,ANT,32.0,Mercedes,85.993,8.0,HARD,33.889,29.446,22.658,9.0,26.3,204.0,3,0.35707746541435537,0.6680359255722255
1,SAI,31.0,Williams,85.307,18.0,SOFT,34.063,28.675,22.569,7.0,26.3,198.0,1,0.37314028529417265,0.28764286299218156
1,LAW,31.0,Racing Bulls,85.309,19.0,SOFT,34.359,28.211,22.739,7.0,26.3,209.0,1,0.3560265677723845,0.2869672333521807
1,STR,32.0,Aston Martin,86.185,9.0,HARD,34.138,28.912,23.135,24.0,26.7,224.0,3,0.29896669890006405,0.7861873719529376
1,OCO,32.0,Haas F1 Team,86.466,10.0,HARD,33.955,29.68,22.831,32.0,26.7,233.0,3,0.2762606276901261,0.8661493931730281
1,BEA,32.0,Haas F1 Team,85.081,11.0,HARD,33.25,29.199,22.632,32.0,26.7,249.0,3,0.23751140948869498,0.8631557788581823
1,TSU,32.0,Red Bull Racing,85.288,12.0,HARD,33.089,29.49,22.709,13.0,26.7,230.0,3,0.30291444737117035,0.676497914822733
1,ALO,32.0,Aston Martin,85.344,13.0,HARD,33.698,28.546,23.1,14.0,26.7,216.0,3,0.31902908919168016,0.6857948430809895
1,GAS,32.0,Alpine,84.765,14.0,HARD,33.015,28.668,23.082,9.0,26.7,230.0,3,0.30345717475337813,0.6359927170359627
1,COL,32.0,Alpine,84.329,15.0,HARD,32.973,28.698,22.658,13.0,26.7,204.0,3,0.327271382845173,0.6741893471389735
1,BOR,32.0,Kick Sauber,85.156,16.0,HARD,33.906,28.538,22.712,10.0,26.7,197.0,3,0.34955983289255255,0.644864819473058
1,HUL,32.0,Kick Sauber,86.124,17.0,HARD,35.231,28.034,22.859,13.0,26.7,175.0,3,0.38244238599253566,0.674749284057049
1,PIA,33.0,McLaren,75.141,1.0,HARD,25.451,27.05,22.64,10.0,27.0,286.0,3,0.12240857792270887,0.6109343916439195
1,NOR,33.0,McLaren,74.922,2.0,HARD,25.479,26.942,22.501,10.0,27.0,288.0,3,0.11626944944691159,0.6099726052759612
1,VER,33.0,Red Bull Racing,75.029,3.0,MEDIUM,25.435,27.075,22.519,10.0,27.0,302.0,2,0.10515699707304708,0.43120196358783786
1,HAD,33.0,Racing Bulls,75.221,4.0,HARD,25.413,27.399,22.409,10.0,27.0,298.0,3,0.10642560603273431,0.610771582021236
1,LEC,33.0,Ferrari,74.557,5.0,HARD,25.693,26.606,22.258,12.0,27.0,303.0,3,0.08486520723156478,0.6275520557758885
1,RUS,33.0,Mercedes,75.863,6.0,HARD,26.039,27.047,22.777,10.0,27.0,321.0,3,0.07951894787609995,0.6113107816272594
1,ALB,33.0,Williams,75.424,7.0,HARD,25.616,27.164,22.644,10.0,27.0,311.0,3,0.08976750808718635,0.6110020700708098
1,ANT,33.0,Mercedes,75.002,8.0,HARD,25.312,27.293,22.397,10.0,27.0,315.0,3,0.07956074368296831,0.6100726176362855
0,SAI,32.0,Williams,75.095,18.0,SOFT,25.412,27.205,22.478,8.0,27.0,316.0,1,0.09696105997690013,0.23237282987855257
0,LAW,32.0,Racing Bulls,75.37,19.0,SOFT,25.743,26.984,22.643,8.0,27.0,296.0,1,0.1278153784159552,0.23292234670947043
3,STR,33.0,Aston Martin,75.767,9.0,HARD,25.769,27.104,22.894,25.0,27.0,308.0,3,0.07099239732935991,0.760554595277536
3,OCO,33.0,Haas F1 Team,75.634,10.0,HARD,25.634,27.291,22.709,33.0,27.0,306.0,3,0.05806148754432705,0.8394632418045451
3,BEA,33.0,Haas F1 Team,75.744,11.0,HARD,25.774,27.376,22.594,33.0,27.0,320.0,3,0.03879732723204718,0.8390731683288786
1,TSU,33.0,Red Bull Racing,75.607,12.0,HARD,25.852,27.164,22.591,14.0,27.0,308.0,3,0.08812517944457939,0.6505442795857582
1,ALO,33.0,Aston Martin,76.019,13.0,HARD,26.174,27.164,22.681,15.0,27.0,331.0,3,0.05758142003159428,0.6606617340030508
1,GAS,33.0,Alpine,76.253,14.0,HARD,25.945,27.455,22.853,10.0,27.0,308.0,3,0.10407819927788474,0.6130472204872831
1,COL,33.0,Alpine,76.388,15.0,HARD,26.053,27.544,22.791,14.0,27.0,308.0,3,0.09812077756476445,0.6527043402693076
1,BOR,33.0,Kick Sauber,76.446,16.0,HARD,26.005,27.482,22.959,11.0,27.0,304.0,3,0.1104341025849466,0.6235947215128177
1,HUL,33.0,Kick Sauber,75.6,17.0,HARD,25.595,27.167,22.838,14.0,27.0,306.0,3,0.0923342326353498,0.651536064289812
1,PIA,34.0,McLaren,74.86,1.0,HARD,25.416,26.874,22.57,11.0,27.1,294.0,3,0.10437415533824251,0.612178958131898
1,NOR,34.0,McLaren,74.672,2.0,HARD,25.309,26.925,22.438,11.0,27.1,292.0,3,0.10507919924725434,0.6117226337492738
1,VER,34.0,Red Bull Racing,74.916,3.0,MEDIUM,25.523,27.041,22.352,11.0,27.1,290.0,2,0.1173926028761243,0.43283210509158254
1,HAD,34.0,Racing Bulls,74.869,4.0,HARD,25.432,27.004,22.433,11.0,27.1,296.0,3,0.10148062752536134,0.6119479618865686
1,LEC,34.0,Ferrari,74.633,5.0,HARD,25.556,26.892,22.185,13.0,27.1,318.0,3,0.06232077467891044,0.6300318802635956
1,RUS,34.0,Mercedes,75.056,6.0,HARD,25.301,27.096,22.659,11.0,27.1,308.0,3,0.08772264982016985,0.6129703673517419
1,ALB,34.0,Williams,76.715,8.0,HARD,26.479,27.53,22.706,11.0,27.1,307.0,3,0.10635314354680159,0.6151747090394213
1,ANT,34.0,Mercedes,75.148,7.0,HARD,25.383,27.023,22.742,11.0,27.1,316.0,3,0.07719528668121714,0.6130348688448629
0,SAI,33.0,Williams,76.167,18.0,SOFT,25.898,27.601,22.668,9.0,27.1,322.0,1,0.09817594655097812,0.23683922945509228
0,LAW,33.0,Racing Bulls,75.871,19.0,SOFT,25.728,27.189,22.954,9.0,27.1,301.0,1,0.12510380300228194,0.23707809294283927
3,STR,34.0,Aston Martin,75.763,9.0,HARD,25.733,27.107,22.923,26.0,27.1,307.0,3,0.06975863977081818,0.7629254327301844
3,OCO,34.0,Haas F1 Team,75.873,10.0,HARD,25.555,27.415,22.903,34.0,27.1,297.0,3,0.0719742854570219,0.843036160659723
3,BEA,34.0,Haas F1 Team,75.873,11.0,HARD,25.69,27.528,22.655,34.0,27.1,319.0,3,0.03968273401567707,0.8420152473994564
1,TSU,34.0,Red Bull Racing,75.991,12.0,HARD,25.944,27.533,22.514,15.0,27.1,292.0,3,0.11305155388911141,0.6538712614048924
1,ALO,34.0,Aston Martin,75.918,13.0,HARD,25.721,27.247,22.95,16.0,27.1,316.0,3,0.07727246588105238,0.6643278812622103
1,GAS,34.0,Alpine,75.926,14.0,HARD,25.734,27.545,22.647,11.0,27.1,312.0,3,0.09194055552274527,0.6144689551103473
1,COL,34.0,Alpine,76.206,15.0,HARD,25.838,27.568,22.8,15.0,27.1,304.0,3,0.09959128935048311,0.6549986723626386
1,BOR,34.0,Kick Sauber,76.245,16.0,HARD,25.955,27.413,22.877,12.0,27.1,303.0,3,0.10645822979625424,0.6252459313350871
1,HUL,34.0,Kick Sauber,76.331,17.0,HARD,25.948,27.349,23.034,15.0,27.1,300.0,3,0.10663032847496888,0.6554876701529064
1,PIA,35.0,McLaren,74.871,1.0,HARD,25.417,26.962,22.492,12.0,27.6,292.0,3,0.10055936639190267,0.5837231952349782
1,NOR,35.0,McLaren,74.654,2.0,HARD,25.248,26.964,22.442,12.0,27.6,290.0,3,0.1012210769324431,0.5834456182330545
0,VER,35.0,Red Bull Racing,74.921,3.0,MEDIUM,25.572,26.962,22.387,12.0,27.6,297.0,2,0.10044172900783568,0.4042514821708259
1,HAD,35.0,Racing Bulls,74.816,4.0,HARD,25.325,26.988,22.503,12.0,27.6,296.0,3,0.09454454494482434,0.5837381126601309
1,LEC,35.0,Ferrari,74.879,5.0,HARD,25.481,27.109,22.289,14.0,27.6,320.0,3,0.05655550963757061,0.6026723267924987
1,RUS,35.0,Mercedes,75.079,6.0,HARD,25.367,27.038,22.674,12.0,27.6,307.0,3,0.0823671854303132,0.5844997981035074
1,ANT,35.0,Mercedes,75.171,7.0,HARD,25.453,27.169,22.549,12.0,27.6,302.0,3,0.09029497235245393,0.5844730379341281
1,ALB,35.0,Williams,75.872,8.0,HARD,25.743,27.469,22.66,12.0,27.6,302.0,3,0.09867074327894533,0.5860434017556522
0,SAI,34.0,Williams,75.809,18.0,SOFT,25.8,27.436,22.573,10.0,27.6,312.0,1,0.10114462607981341,0.20760381279650508
0,LAW,34.0,Racing Bulls,75.982,19.0,SOFT,25.901,27.295,22.786,10.0,27.6,294.0,1,0.12891096214687978,0.20845221910724626
3,STR,35.0,Aston Martin,75.867,9.0,HARD,25.82,27.168,22.879,27.0,27.6,307.0,3,0.06396380426146386,0.734553931144265
3,OCO,35.0,Haas F1 Team,76.076,10.0,HARD,25.807,27.511,22.758,35.0,27.6,297.0,3,0.06666567748893962,0.8144159415717145
3,BEA,35.0,Haas F1 Team,75.863,11.0,HARD,25.726,27.606,22.531,35.0,28.4,322.0,3,0.020275394758341142,0.7519682193273405
3,TSU,35.0,Red Bull Racing,75.848,12.0,HARD,25.993,27.317,22.538,16.0,28.4,278.0,3,0.11611856085237535,0.5638521482148036
3,ALO,35.0,Aston Martin,75.731,13.0,HARD,25.751,27.217,22.763,17.0,28.4,315.0,3,0.061109603497715284,0.5737304309401512
3,GAS,35.0,Alpine,75.911,14.0,HARD,25.905,27.342,22.664,12.0,28.4,311.0,3,0.07757748090883662,0.524323194561448
3,COL,35.0,Alpine,75.805,15.0,HARD,25.811,27.368,22.626,16.0,28.4,316.0,3,0.062144670725729476,0.5637038390055602
3,BOR,35.0,Kick Sauber,76.089,16.0,HARD,25.81,27.318,22.961,13.0,28.4,301.0,3,0.09320135618964887,0.5355681391422251
3,HUL,35.0,Kick Sauber,76.642,17.0,HARD,26.262,27.716,22.664,16.0,28.4,295.0,3,0.10159422425430338,0.5655149315454115
3,PIA,36.0,McLaren,74.556,1.0,HARD,25.316,26.785,22.455,13.0,28.4,291.0,3,0.08832530210303391,0.5315788051196366
3,NOR,36.0,McLaren,74.846,2.0,HARD,25.17,27.079,22.597,13.0,28.4,288.0,3,0.09748771578402955,0.533073565009054
0,VER,36.0,Red Bull Racing,74.932,3.0,MEDIUM,25.399,27.157,22.376,13.0,28.4,295.0,2,0.09457047122733812,0.35333675548973326
3,HAD,36.0,Racing Bulls,74.533,4.0,HARD,25.362,26.895,22.276,13.0,28.4,297.0,3,0.07908779245347973,0.5310547732269887
3,LEC,36.0,Ferrari,74.91,5.0,HARD,25.618,26.909,22.383,15.0,28.4,317.0,3,0.05087669564327171,0.5512005147686614
3,RUS,36.0,Mercedes,75.42,6.0,HARD,25.41,27.325,22.685,13.0,28.4,306.0,3,0.07858740163159982,0.5340680609926679
3,ANT,36.0,Mercedes,75.207,7.0,HARD,25.293,27.178,22.736,13.0,28.4,301.0,3,0.08338827146515755,0.5338571745291646
3,ALB,36.0,Williams,75.472,8.0,HARD,25.572,27.256,22.644,13.0,28.4,300.0,3,0.08704790124795346,0.5338586546188366
0,SAI,35.0,Williams,75.696,18.0,SOFT,25.696,27.461,22.539,11.0,28.4,297.0,1,0.11177112984358871,0.15630801055733173
0,LAW,35.0,Racing Bulls,75.742,19.0,SOFT,25.686,27.27,22.786,11.0,28.4,294.0,1,0.11689443977013333,0.15685824642439117
3,STR,36.0,Aston Martin,75.971,9.0,HARD,25.707,27.34,22.924,28.0,28.4,307.0,3,0.05625713396398058,0.6838187274060419
3,OCO,36.0,Haas F1 Team,75.901,10.0,HARD,25.614,27.551,22.736,36.0,28.4,298.0,3,0.054002195826004434,0.7629201054919094
3,BEA,36.0,Haas F1 Team,76.048,11.0,HARD,25.804,27.539,22.705,36.0,28.4,319.0,3,0.02503624588912365,0.7625233923587553
3,TSU,36.0,Red Bull Racing,76.0,12.0,HARD,25.958,27.514,22.528,17.0,28.4,291.0,3,0.09800568110006641,0.5740884355209258
3,ALO,36.0,Aston Martin,75.988,13.0,HARD,25.691,27.312,22.985,18.0,28.4,322.0,3,0.053302308303164986,0.5847615291777908
3,GAS,36.0,Alpine,75.8,14.0,HARD,25.781,27.43,22.589,13.0,28.4,317.0,3,0.0662199083012675,0.5339980423339251
3,COL,36.0,Alpine,75.706,15.0,HARD,25.79,27.289,22.627,17.0,28.4,309.0,3,0.06906678546008313,0.5734639514011757
3,BOR,36.0,Kick Sauber,76.04,16.0,HARD,25.749,27.367,22.924,14.0,28.4,300.0,3,0.09242216467102987,0.5454360171613561
3,HUL,36.0,Kick Sauber,76.241,17.0,HARD,25.927,27.459,22.855,17.0,28.4,295.0,3,0.09599205029172617,0.5752882920524157
3,PIA,37.0,McLaren,74.826,1.0,HARD,25.41,27.0,22.416,14.0,28.0,292.0,3,0.09232251859588068,0.5726497056877372
3,NOR,37.0,McLaren,74.925,2.0,HARD,25.253,27.178,22.494,14.0,28.0,291.0,3,0.09597742587940157,0.5734686752261094
0,VER,37.0,Red Bull Racing,74.746,3.0,MEDIUM,25.118,27.268,22.36,14.0,28.0,302.0,2,0.08553926482180305,0.3938898690798038
3,HAD,37.0,Racing Bulls,75.017,4.0,HARD,25.308,27.171,22.538,14.0,28.0,311.0,3,0.06840259374832632,0.5733602302022867
3,LEC,37.0,Ferrari,75.235,5.0,HARD,25.618,27.054,22.563,16.0,28.0,316.0,3,0.05910397904255707,0.5930059786951927
3,RUS,37.0,Mercedes,75.29,6.0,HARD,25.544,27.089,22.657,14.0,28.0,307.0,3,0.07680242961731125,0.573829183504234
3,ANT,37.0,Mercedes,75.338,7.0,HARD,25.403,27.148,22.787,14.0,28.0,298.0,3,0.09113508258801939,0.5746478688046842
3,ALB,37.0,Williams,75.722,8.0,HARD,25.586,27.44,22.696,14.0,28.0,303.0,3,0.08836360312091719,0.5751620628426839
0,SAI,36.0,Williams,75.55,18.0,SOFT,25.445,27.576,22.529,12.0,28.0,312.0,1,0.09170743949751944,0.19679163011862644
0,LAW,36.0,Racing Bulls,75.836,19.0,SOFT,25.701,27.277,22.858,12.0,28.0,293.0,1,0.12175911331166547,0.1977713753571969
3,STR,37.0,Aston Martin,76.034,9.0,HARD,25.741,27.371,22.922,29.0,28.0,307.0,3,0.059120333781581186,0.7244725837203547
3,OCO,37.0,Haas F1 Team,75.858,10.0,HARD,25.672,27.451,22.735,37.0,28.0,300.0,3,0.052403439663680745,0.8031594227955816
3,BEA,37.0,Haas F1 Team,76.355,11.0,HARD,25.722,27.71,22.923,37.0,28.0,321.0,3,0.029159948164096172,0.8044844691104522
3,TSU,37.0,Red Bull Racing,76.26,12.0,HARD,25.901,27.675,22.684,18.0,28.0,305.0,3,0.0841482688602931,0.6155708581346346
3,ALO,37.0,Aston Martin,76.245,13.0,HARD,25.684,27.402,23.159,19.0,28.0,326.0,3,0.05346120708066679,0.6262901148881038
3,GAS,37.0,Alpine,76.061,14.0,HARD,25.77,27.523,22.768,14.0,28.0,319.0,3,0.06931827689489774,0.5755869635507224
3,COL,37.0,Alpine,75.853,15.0,HARD,25.784,27.341,22.728,18.0,28.0,309.0,3,0.07336440658470518,0.6146160004402457
3,BOR,37.0,Kick Sauber,76.063,16.0,HARD,25.836,27.373,22.854,15.0,28.0,300.0,3,0.09441895640674172,0.5857415990584603
3,HUL,37.0,Kick Sauber,75.624,17.0,HARD,25.86,27.167,22.597,18.0,28.0,299.0,3,0.08400882973383378,0.613701527553701
3,PIA,38.0,McLaren,74.732,1.0,HARD,25.493,26.802,22.437,15.0,28.0,289.0,3,0.09307599393497819,0.5821291932842616
3,NOR,38.0,McLaren,74.389,2.0,HARD,25.213,26.789,22.387,15.0,28.0,293.0,3,0.08396149053884744,0.5816505739386235
0,VER,38.0,Red Bull Racing,74.839,3.0,MEDIUM,25.247,27.192,22.4,15.0,28.0,298.0,2,0.09011077988274402,0.4038680299385964
3,HAD,38.0,Racing Bulls,75.235,4.0,HARD,25.369,27.304,22.562,15.0,28.0,296.0,3,0.09078867103478945,0.58404146218777
3,LEC,38.0,Ferrari,75.107,5.0,HARD,25.561,26.936,22.61,17.0,28.0,300.0,3,0.07870227168270409,0.6029709716050687
3,RUS,38.0,Mercedes,75.383,6.0,HARD,25.404,27.4,22.579,15.0,28.0,301.0,3,0.08553560976256243,0.5843519161152966
3,ANT,38.0,Mercedes,75.232,7.0,HARD,25.41,27.17,22.652,15.0,28.0,299.0,3,0.08629844653143075,0.58400559577356
3,ALB,38.0,Williams,75.623,8.0,HARD,25.595,27.402,22.626,15.0,28.0,306.0,3,0.08079078942151617,0.5845937911893954
0,SAI,37.0,Williams,75.805,18.0,SOFT,25.66,27.593,22.552,13.0,28.0,295.0,1,0.1166869375756009,0.2072297994112106
0,LAW,37.0,Racing Bulls,75.917,19.0,SOFT,25.699,27.454,22.764,13.0,28.0,291.0,1,0.12389307080858109,0.20782698895421992
3,STR,38.0,Aston Martin,76.069,9.0,HARD,25.754,27.316,22.999,30.0,28.0,307.0,3,0.05777186313246982,0.7345521900183167
3,OCO,38.0,Haas F1 Team,76.153,10.0,HARD,25.627,27.621,22.905,38.0,28.0,301.0,3,0.05360244494777719,0.8142918628409579
3,BEA,38.0,Haas F1 Team,76.354,11.0,HARD,25.768,27.607,22.979,38.0,28.0,302.0,3,0.05430349584231908,0.8146390835620605
3,TSU,38.0,Red Bull Racing,76.087,12.0,HARD,25.954,27.516,22.617,19.0,28.0,287.0,3,0.1053549745047423,0.6249977033146232
3,ALO,38.0,Aston Martin,76.162,13.0,HARD,25.763,27.294,23.105,20.0,28.0,323.0,3,0.05434625123445774,0.6357108274506108
3,GAS,38.0,Alpine,76.263,14.0,HARD,26.089,27.489,22.685,15.0,28.0,316.0,3,0.0729458674500514,0.5852386516741153
3,COL,38.0,Alpine,76.58,15.0,HARD,26.053,27.748,22.779,19.0,28.0,316.0,3,0.07034996158598941,0.6260271891856861
3,BOR,38.0,Kick Sauber,76.124,16.0,HARD,25.789,27.402,22.933,16.0,28.0,302.0,3,0.0908792818178658,0.5960227666556197
3,HUL,38.0,Kick Sauber,75.622,17.0,HARD,25.741,27.307,22.574,19.0,28.0,303.0,3,0.07703757030150732,0.6237997929421024
3,PIA,39.0,McLaren,74.185,1.0,HARD,25.264,26.538,22.383,16.0,28.0,294.0,3,0.07760677704658221,0.590776956385906
3,NOR,39.0,McLaren,74.082,2.0,HARD,25.132,26.608,22.342,16.0,28.0,295.0,3,0.07538646896764249,0.5907210318737348
0,VER,39.0,Red Bull Racing,74.759,3.0,MEDIUM,25.293,27.086,22.38,16.0,28.0,299.0,2,0.0855038055570836,0.41336468347487576
3,HAD,39.0,Racing Bulls,74.933,4.0,HARD,25.297,27.158,22.478,16.0,28.0,299.0,3,0.08078544289933076,0.5930357535690673
3,LEC,39.0,Ferrari,75.03,5.0,HARD,25.544,26.911,22.575,18.0,28.0,303.0,3,0.0715886093416167,0.6125830721885464
3,RUS,39.0,Mercedes,75.482,6.0,HARD,25.495,27.221,22.766,16.0,28.0,306.0,3,0.07759509877679076,0.5945040739863182
3,ANT,39.0,Mercedes,75.287,7.0,HARD,25.448,27.162,22.677,16.0,28.0,299.0,3,0.08507273349977179,0.5940126812616182
3,ALB,39.0,Williams,75.639,8.0,HARD,25.546,27.467,22.626,16.0,28.0,306.0,3,0.07944881026783666,0.594665500436502
0,SAI,38.0,Williams,75.766,18.0,SOFT,25.64,27.519,22.607,14.0,28.0,307.0,1,0.09729788342339858,0.21694820191777514
0,LAW,38.0,Racing Bulls,75.739,19.0,SOFT,25.616,27.378,22.745,14.0,28.0,300.0,1,0.10713247068096246,0.2172235929726728
3,STR,39.0,Aston Martin,76.159,9.0,HARD,25.77,27.397,22.992,31.0,28.3,305.0,3,0.057009998400787076,0.7217222352116803
3,OCO,39.0,Haas F1 Team,76.164,10.0,HARD,25.63,27.603,22.931,39.0,28.3,298.0,3,0.053252512389950796,0.8013133747570307
3,BEA,39.0,Haas F1 Team,76.292,11.0,HARD,25.784,27.623,22.885,39.0,28.3,302.0,3,0.04850973800656164,0.8011937149770014
3,TSU,39.0,Red Bull Racing,76.53,12.0,HARD,26.173,27.473,22.884,20.0,28.3,321.0,3,0.0571561697074037,0.6125515955549761
3,ALO,39.0,Aston Martin,76.2,13.0,HARD,25.899,27.546,22.755,21.0,28.3,324.0,3,0.04776373736293221,0.6219052452268738
3,GAS,39.0,Alpine,76.326,14.0,HARD,25.92,27.68,22.726,16.0,28.3,312.0,3,0.07563529746851595,0.572886787453074
3,COL,39.0,Alpine,76.169,15.0,HARD,25.948,27.495,22.726,20.0,28.3,309.0,3,0.07033332068340292,0.6119821989565288
3,BOR,39.0,Kick Sauber,75.972,16.0,HARD,25.985,27.229,22.758,17.0,28.3,305.0,3,0.07857717487057396,0.581692975212896
3,HUL,39.0,Kick Sauber,75.58,17.0,HARD,25.752,27.217,22.611,20.0,28.3,302.0,3,0.0730527017521936,0.6106227996076907
3,PIA,40.0,McLaren,74.117,1.0,HARD,25.264,26.571,22.282,17.0,28.3,293.0,3,0.07323687802681764,0.5773593930006288
3,NOR,40.0,McLaren,74.049,2.0,HARD,25.098,26.573,22.378,17.0,28.3,295.0,3,0.07032529319991235,0.5776674573239582
0,VER,40.0,Red Bull Racing,74.82,3.0,MEDIUM,25.264,27.16,22.396,17.0,28.8,297.0,2,0.07961368853846981,0.36227879906320926
3,HAD,40.0,Racing Bulls,74.731,4.0,HARD,25.239,27.007,22.485,17.0,28.8,298.0,3,0.06993533917376271,0.5411895736114849
3,LEC,40.0,Ferrari,75.179,5.0,HARD,25.537,26.962,22.68,19.0,28.8,301.0,3,0.06686558944029662,0.5618330168217985
3,RUS,40.0,Mercedes,75.145,6.0,HARD,25.366,27.062,22.717,17.0,28.8,304.0,3,0.06661968875775764,0.5423617698561515
3,ANT,40.0,Mercedes,75.073,7.0,HARD,25.342,27.059,22.672,17.0,28.8,302.0,3,0.06857146809586791,0.5421712852722289
3,ALB,40.0,Williams,75.28,8.0,HARD,25.482,27.224,22.574,17.0,28.8,305.0,3,0.06640378056954084,0.5422731335295871
0,SAI,39.0,Williams,75.282,18.0,SOFT,25.354,27.38,22.548,15.0,28.8,320.0,1,0.06360925473252509,0.16450173645516264
0,LAW,39.0,Racing Bulls,75.46,19.0,SOFT,25.642,27.129,22.689,15.0,28.8,294.0,1,0.10189567651720785,0.1649230338836537
